CustomerKey,Quantity_sum,Quantity_count,Quantity_mean
258236,8,5,1.6
258316,4,2,2.0
258429,23,5,4.6
258702,20,10,2.0
259102,29,12,2.4166666666666665
259221,4,2,2.0
259407,25,7,3.5714285714285716
259457,22,4,5.5
259615,2,1,2.0
259651,24,6,4.0
259681,25,14,1.7857142857142858
259842,41,14,2.9285714285714284
260031,7,2,3.5
260206,21,6,3.5
260521,6,2,3.0
260889,3,1,3.0
261059,2,1,2.0
261086,15,4,3.75
261099,8,3,2.6666666666666665
261111,8,3,2.6666666666666665
261122,14,4,3.5
261199,28,9,3.111111111111111
261256,14,4,3.5
261275,19,7,2.7142857142857144
261356,26,5,5.2
261498,11,3,3.6666666666666665
261558,2,1,2.0
261669,1,1,1.0
261686,15,5,3.0
261840,12,2,6.0
261910,14,5,2.8
262037,22,7,3.142857142857143
262050,7,2,3.5
262052,34,10,3.4
262089,4,1,4.0
262761,15,4,3.75
262788,16,6,2.6666666666666665
262821,13,3,4.333333333333333
262871,32,10,3.2
263011,31,8,3.875
263308,17,7,2.4285714285714284
263373,11,4,2.75
263808,26,6,4.333333333333333
264228,9,4,2.25
264451,9,2,4.5
264515,6,1,6.0
264632,3,2,1.5
264640,11,4,2.75
264718,2,1,2.0
265007,2,1,2.0
265326,3,1,3.0
265483,11,2,5.5
265593,8,2,4.0
265598,10,8,1.25
265666,17,4,4.25
265712,8,3,2.6666666666666665
265807,32,7,4.571428571428571
265825,3,2,1.5
265864,19,7,2.7142857142857144
266019,25,6,4.166666666666667
266254,3,1,3.0
266399,16,4,4.0
266492,15,6,2.5
266658,2,1,2.0
267168,13,5,2.6
267235,7,2,3.5
267544,31,9,3.4444444444444446
267561,10,4,2.5
267691,5,1,5.0
268465,5,1,5.0
268540,7,1,7.0
268575,19,5,3.8
268628,4,2,2.0
268815,2,1,2.0
268820,66,15,4.4
268913,2,2,1.0
269052,7,4,1.75
269337,16,4,4.0
269340,7,2,3.5
269370,2,2,1.0
269414,21,5,4.2
269713,17,5,3.4
269879,9,4,2.25
270034,18,5,3.6
270320,5,2,2.5
270359,2,1,2.0
270462,22,7,3.142857142857143
270614,22,6,3.6666666666666665
270633,14,4,3.5
270682,8,4,2.0
270736,9,3,3.0
270917,14,7,2.0
271065,21,9,2.3333333333333335
271122,8,3,2.6666666666666665
271155,26,7,3.7142857142857144
271212,8,1,8.0
271416,12,5,2.4
271760,14,3,4.666666666666667
271825,44,16,2.75
271916,4,2,2.0
272146,5,2,2.5
272295,20,5,4.0
272462,18,7,2.5714285714285716
272601,10,2,5.0
272662,1,1,1.0
272681,5,3,1.6666666666666667
273404,10,1,10.0
273661,7,3,2.3333333333333335
273887,11,6,1.8333333333333333
274446,10,3,3.3333333333333335
274692,1,1,1.0
274765,15,6,2.5
274967,6,4,1.5
275137,12,3,4.0
275140,1,1,1.0
275227,7,4,1.75
275615,16,5,3.2
275718,15,6,2.5
275830,7,1,7.0
275930,15,4,3.75
276050,7,2,3.5
276051,57,14,4.071428571428571
276091,13,3,4.333333333333333
276098,8,3,2.6666666666666665
276108,36,9,4.0
276325,11,4,2.75
276836,9,4,2.25
276895,5,3,1.6666666666666667
276906,5,3,1.6666666666666667
277015,21,5,4.2
277538,30,6,5.0
277808,11,4,2.75
277906,3,1,3.0
277915,4,3,1.3333333333333333
278255,8,2,4.0
278518,3,2,1.5
278544,8,3,2.6666666666666665
278787,5,3,1.6666666666666667
278979,5,1,5.0
279223,9,4,2.25
279240,7,3,2.3333333333333335
279486,33,10,3.3
280023,7,2,3.5
280183,26,8,3.25
280277,29,8,3.625
280641,9,3,3.0
281008,13,2,6.5
281485,14,4,3.5
281546,12,6,2.0
281553,3,1,3.0
281638,14,3,4.666666666666667
281675,11,3,3.6666666666666665
282061,9,3,3.0
282098,1,1,1.0
282188,12,2,6.0
282556,25,6,4.166666666666667
282615,24,6,4.0
282634,6,3,2.0
282724,2,2,1.0
283228,1,1,1.0
283301,16,5,3.2
283685,18,5,3.6
283837,25,6,4.166666666666667
283869,14,3,4.666666666666667
283881,11,2,5.5
283982,20,4,5.0
284243,20,3,6.666666666666667
284346,11,3,3.6666666666666665
284579,23,7,3.2857142857142856
284628,12,3,4.0
284716,14,5,2.8
285254,18,4,4.5
285421,8,4,2.0
285552,17,4,4.25
285706,11,3,3.6666666666666665
285730,1,1,1.0
285999,39,15,2.6
286077,5,2,2.5
286234,5,3,1.6666666666666667
286855,8,5,1.6
286857,15,7,2.142857142857143
286879,19,7,2.7142857142857144
287047,15,7,2.142857142857143
287707,2,2,1.0
287877,6,2,3.0
288287,3,3,1.0
288497,7,4,1.75
288604,2,2,1.0
288667,8,1,8.0
288828,8,3,2.6666666666666665
289281,1,1,1.0
289312,7,4,1.75
289320,32,10,3.2
289547,7,4,1.75
289674,15,3,5.0
289810,8,4,2.0
289990,7,6,1.1666666666666667
290147,6,4,1.5
290747,18,9,2.0
290812,4,3,1.3333333333333333
290888,33,10,3.3
291316,7,1,7.0
291325,17,4,4.25
291356,15,6,2.5
291425,10,2,5.0
291743,19,5,3.8
291843,6,3,2.0
291985,38,7,5.428571428571429
292054,35,7,5.0
292203,4,2,2.0
292395,18,4,4.5
292420,29,11,2.6363636363636362
292643,41,12,3.4166666666666665
292797,2,1,2.0
292911,27,11,2.4545454545454546
293167,8,3,2.6666666666666665
293369,15,4,3.75
293556,6,4,1.5
293936,7,4,1.75
294189,12,4,3.0
294210,10,6,1.6666666666666667
294433,9,3,3.0
294505,11,3,3.6666666666666665
294871,6,3,2.0
295061,4,3,1.3333333333333333
295071,4,2,2.0
295102,7,4,1.75
295597,6,2,3.0
296584,6,3,2.0
297462,23,7,3.2857142857142856
297674,5,1,5.0
298606,20,6,3.3333333333333335
299061,8,3,2.6666666666666665
299334,41,12,3.4166666666666665
299823,23,4,5.75
299860,21,4,5.25
300044,23,7,3.2857142857142856
300324,29,13,2.230769230769231
300409,7,3,2.3333333333333335
300736,5,2,2.5
300844,53,13,4.076923076923077
301425,15,5,3.0
301503,9,3,3.0
301521,1,1,1.0
301704,8,3,2.6666666666666665
301736,5,1,5.0
301925,1,1,1.0
302130,32,7,4.571428571428571
302416,6,1,6.0
302571,35,9,3.888888888888889
302645,12,5,2.4
302755,42,10,4.2
303085,24,7,3.4285714285714284
303116,10,3,3.3333333333333335
303506,24,7,3.4285714285714284
303771,18,5,3.6
303782,24,7,3.4285714285714284
304221,25,6,4.166666666666667
304600,20,8,2.5
304669,7,3,2.3333333333333335
304863,9,4,2.25
305010,13,5,2.6
305074,12,3,4.0
305212,7,1,7.0
305226,16,8,2.0
305321,25,10,2.5
305349,11,4,2.75
305369,13,6,2.1666666666666665
305827,6,3,2.0
305926,13,4,3.25
305962,15,4,3.75
306301,44,12,3.6666666666666665
306354,19,6,3.1666666666666665
306809,4,2,2.0
307023,6,2,3.0
307316,4,2,2.0
307595,16,6,2.6666666666666665
307671,4,2,2.0
307703,12,6,2.0
307767,8,3,2.6666666666666665
307907,26,6,4.333333333333333
308410,31,10,3.1
308450,11,7,1.5714285714285714
308690,22,5,4.4
308716,1,1,1.0
308773,6,4,1.5
308825,9,3,3.0
308834,4,2,2.0
308920,38,10,3.8
309028,16,5,3.2
309363,28,8,3.5
309667,10,4,2.5
309936,9,1,9.0
309994,30,8,3.75
310143,5,2,2.5
310464,4,3,1.3333333333333333
310622,31,7,4.428571428571429
310707,9,4,2.25
310779,8,3,2.6666666666666665
310815,16,3,5.333333333333333
311393,17,4,4.25
311493,19,9,2.111111111111111
311539,6,1,6.0
311561,2,1,2.0
311575,30,11,2.727272727272727
311789,9,4,2.25
311805,20,7,2.857142857142857
311842,14,6,2.3333333333333335
312249,13,4,3.25
312359,5,1,5.0
312368,2,1,2.0
312519,33,12,2.75
312530,16,4,4.0
312608,10,6,1.6666666666666667
312652,12,5,2.4
312676,4,2,2.0
312796,7,3,2.3333333333333335
313127,7,3,2.3333333333333335
313269,8,5,1.6
313568,1,1,1.0
313633,1,1,1.0
313652,5,2,2.5
313925,12,3,4.0
313968,9,2,4.5
314133,5,1,5.0
314334,18,8,2.25
314470,1,1,1.0
314531,20,9,2.2222222222222223
314545,14,5,2.8
314740,21,10,2.1
314877,22,7,3.142857142857143
315096,1,1,1.0
315108,6,2,3.0
315445,12,3,4.0
315725,5,1,5.0
315768,12,2,6.0
316235,7,2,3.5
316341,6,3,2.0
316425,11,3,3.6666666666666665
316485,11,2,5.5
316518,22,5,4.4
316566,6,1,6.0
317143,6,3,2.0
317235,16,6,2.6666666666666665
317259,3,2,1.5
317894,10,4,2.5
317971,5,2,2.5
318058,11,3,3.6666666666666665
318123,26,10,2.6
318856,7,3,2.3333333333333335
318893,22,6,3.6666666666666665
318902,10,3,3.3333333333333335
318935,12,6,2.0
318980,1,1,1.0
319137,13,6,2.1666666666666665
319202,24,6,4.0
319477,13,3,4.333333333333333
319579,35,11,3.1818181818181817
319689,32,11,2.909090909090909
319845,17,4,4.25
320030,28,7,4.0
320073,39,11,3.5454545454545454
320314,3,1,3.0
320342,1,1,1.0
320652,14,7,2.0
320854,22,5,4.4
321221,15,5,3.0
321291,21,8,2.625
321310,22,6,3.6666666666666665
321313,17,7,2.4285714285714284
321432,17,4,4.25
321675,35,13,2.6923076923076925
321954,9,3,3.0
322136,10,5,2.0
322186,48,12,4.0
322486,2,1,2.0
322558,27,10,2.7
322714,41,9,4.555555555555555
322734,21,7,3.0
322806,42,12,3.5
322907,17,3,5.666666666666667
322936,25,6,4.166666666666667
323119,4,3,1.3333333333333333
323390,16,5,3.2
323542,40,8,5.0
324149,17,4,4.25
324163,11,5,2.2
324511,20,5,4.0
324541,17,4,4.25
324575,12,3,4.0
324582,6,3,2.0
325088,7,2,3.5
325116,8,3,2.6666666666666665
325443,7,1,7.0
325920,6,1,6.0
325936,12,4,3.0
326086,1,1,1.0
326292,19,5,3.8
326396,33,10,3.3
326510,22,11,2.0
326829,17,5,3.4
326924,16,3,5.333333333333333
327053,12,5,2.4
327378,11,2,5.5
327514,20,8,2.5
327878,3,2,1.5
327942,5,3,1.6666666666666667
328350,4,2,2.0
328534,13,3,4.333333333333333
328714,17,7,2.4285714285714284
328915,23,7,3.2857142857142856
328988,47,11,4.2727272727272725
329514,26,9,2.888888888888889
329620,5,4,1.25
329905,16,4,4.0
330125,20,6,3.3333333333333335
330150,12,3,4.0
330981,16,5,3.2
331199,15,6,2.5
331277,32,9,3.5555555555555554
331280,6,2,3.0
331822,24,9,2.6666666666666665
331914,1,1,1.0
331947,9,3,3.0
331990,12,3,4.0
332217,3,1,3.0
332332,40,12,3.3333333333333335
332635,16,4,4.0
333209,18,8,2.25
333330,1,1,1.0
333575,16,6,2.6666666666666665
333599,2,1,2.0
333846,8,2,4.0
333848,15,5,3.0
333861,12,5,2.4
333947,13,4,3.25
334483,4,2,2.0
334491,6,3,2.0
334760,5,1,5.0
334903,16,4,4.0
334926,4,1,4.0
335012,15,2,7.5
335032,14,4,3.5
335384,17,2,8.5
336090,1,1,1.0
336182,30,9,3.3333333333333335
336239,19,5,3.8
336267,7,4,1.75
336290,12,4,3.0
336348,43,13,3.3076923076923075
336525,3,1,3.0
336562,47,13,3.6153846153846154
337002,16,7,2.2857142857142856
337589,10,6,1.6666666666666667
337629,10,3,3.3333333333333335
337695,47,20,2.35
337764,16,6,2.6666666666666665
337850,16,4,4.0
338444,15,7,2.142857142857143
338683,6,4,1.5
339050,24,6,4.0
339068,28,9,3.111111111111111
339146,15,2,7.5
339390,10,2,5.0
339448,5,2,2.5
339939,7,2,3.5
340307,11,4,2.75
340339,15,4,3.75
340417,20,7,2.857142857142857
340427,10,3,3.3333333333333335
340460,3,2,1.5
340665,2,1,2.0
340771,26,6,4.333333333333333
340782,8,3,2.6666666666666665
341191,11,5,2.2
341831,13,3,4.333333333333333
342040,6,2,3.0
342356,40,12,3.3333333333333335
342393,19,5,3.8
342512,23,7,3.2857142857142856
342652,18,5,3.6
342841,9,2,4.5
343007,20,8,2.5
343061,12,5,2.4
343095,10,4,2.5
343129,2,2,1.0
343183,19,6,3.1666666666666665
343285,2,1,2.0
343632,13,2,6.5
343801,26,8,3.25
343983,10,3,3.3333333333333335
344691,3,2,1.5
345044,6,1,6.0
345242,33,8,4.125
345277,7,2,3.5
345292,19,5,3.8
345767,7,3,2.3333333333333335
345812,2,2,1.0
345910,39,13,3.0
346090,8,3,2.6666666666666665
346204,43,11,3.909090909090909
346689,31,7,4.428571428571429
346994,5,3,1.6666666666666667
347011,19,8,2.375
347058,8,4,2.0
347144,4,2,2.0
347206,10,2,5.0
347235,22,8,2.75
347240,10,2,5.0
347394,7,4,1.75
347499,9,5,1.8
347864,27,6,4.5
347907,2,1,2.0
347982,8,3,2.6666666666666665
348102,1,1,1.0
348248,12,4,3.0
348440,43,10,4.3
348521,36,15,2.4
348548,14,6,2.3333333333333335
348767,3,3,1.0
348917,18,5,3.6
349037,3,2,1.5
349086,3,2,1.5
349322,3,1,3.0
349653,2,1,2.0
349815,4,2,2.0
350095,15,5,3.0
350141,13,4,3.25
350496,39,16,2.4375
350587,4,3,1.3333333333333333
350710,25,7,3.5714285714285716
350853,7,2,3.5
350943,19,5,3.8
350949,4,2,2.0
350979,50,15,3.3333333333333335
351202,2,1,2.0
351430,10,3,3.3333333333333335
351623,5,2,2.5
351747,17,6,2.8333333333333335
351758,6,2,3.0
351879,37,10,3.7
352043,14,5,2.8
352106,16,5,3.2
352235,1,1,1.0
352272,8,3,2.6666666666666665
352596,28,5,5.6
352719,27,7,3.857142857142857
352850,5,2,2.5
352933,5,1,5.0
353240,13,6,2.1666666666666665
353313,12,2,6.0
353352,30,7,4.285714285714286
353444,1,1,1.0
353597,6,1,6.0
353741,13,3,4.333333333333333
353750,30,8,3.75
353909,7,1,7.0
354010,15,5,3.0
354096,27,9,3.0
354108,9,3,3.0
354142,7,2,3.5
354187,11,3,3.6666666666666665
354352,7,4,1.75
354485,21,4,5.25
355288,13,4,3.25
355295,14,7,2.0
355632,29,11,2.6363636363636362
356049,26,9,2.888888888888889
356070,1,1,1.0
356191,2,1,2.0
356576,7,4,1.75
356810,1,1,1.0
356838,28,9,3.111111111111111
356908,1,1,1.0
356963,36,11,3.272727272727273
357165,3,1,3.0
357376,4,1,4.0
357410,22,7,3.142857142857143
357592,13,4,3.25
357825,30,9,3.3333333333333335
357853,27,9,3.0
358149,14,4,3.5
358229,1,1,1.0
358489,17,3,5.666666666666667
358604,5,1,5.0
358637,4,1,4.0
358749,5,4,1.25
358880,30,8,3.75
359037,8,2,4.0
359297,15,3,5.0
359409,7,2,3.5
359587,48,13,3.6923076923076925
360001,14,4,3.5
360241,31,9,3.4444444444444446
360610,4,2,2.0
360795,2,1,2.0
360894,17,4,4.25
361214,13,7,1.8571428571428572
361450,2,1,2.0
361691,8,4,2.0
361945,9,2,4.5
362027,1,1,1.0
362095,6,2,3.0
362120,7,3,2.3333333333333335
362234,23,9,2.5555555555555554
362263,3,1,3.0
362479,5,2,2.5
362960,22,5,4.4
363462,23,9,2.5555555555555554
363584,42,12,3.5
363712,45,14,3.2142857142857144
363872,20,8,2.5
363898,8,2,4.0
364612,18,3,6.0
364626,9,2,4.5
364677,2,1,2.0
364820,37,10,3.7
364852,34,8,4.25
365088,1,1,1.0
365200,18,3,6.0
365565,18,5,3.6
365593,10,2,5.0
365703,24,6,4.0
365953,21,7,3.0
366123,41,9,4.555555555555555
366153,4,1,4.0
366250,35,8,4.375
366365,39,6,6.5
366380,15,3,5.0
366500,36,11,3.272727272727273
366774,3,1,3.0
366856,18,7,2.5714285714285716
366908,28,9,3.111111111111111
367004,1,1,1.0
367131,26,9,2.888888888888889
367191,10,5,2.0
367332,6,2,3.0
367414,3,1,3.0
367715,3,1,3.0
367753,27,8,3.375
367824,19,7,2.7142857142857144
368115,8,4,2.0
368190,25,8,3.125
368277,19,6,3.1666666666666665
368295,14,6,2.3333333333333335
368584,5,3,1.6666666666666667
368610,45,12,3.75
368827,8,4,2.0
369446,8,3,2.6666666666666665
369814,8,4,2.0
369858,18,2,9.0
370019,2,1,2.0
370077,10,3,3.3333333333333335
370149,15,5,3.0
370810,33,11,3.0
370811,4,2,2.0
370829,12,5,2.4
370964,9,4,2.25
371426,8,3,2.6666666666666665
371459,2,2,1.0
372299,1,1,1.0
372304,6,2,3.0
372379,20,6,3.3333333333333335
372525,3,2,1.5
372672,8,2,4.0
372694,4,2,2.0
373120,18,5,3.6
373334,7,1,7.0
373683,38,11,3.4545454545454546
373746,53,16,3.3125
373815,2,1,2.0
374045,31,9,3.4444444444444446
374235,7,3,2.3333333333333335
374242,4,1,4.0
374334,21,7,3.0
374720,18,7,2.5714285714285716
375376,7,4,1.75
375384,24,6,4.0
375538,30,12,2.5
376019,6,4,1.5
376037,26,7,3.7142857142857144
376053,14,4,3.5
376607,1,1,1.0
376933,30,8,3.75
376965,4,3,1.3333333333333333
376977,28,8,3.5
377340,31,8,3.875
377487,17,7,2.4285714285714284
377521,12,3,4.0
377690,17,4,4.25
377745,26,6,4.333333333333333
377854,12,6,2.0
378008,7,3,2.3333333333333335
378023,3,1,3.0
378117,13,3,4.333333333333333
378411,21,5,4.2
378574,11,6,1.8333333333333333
378833,10,3,3.3333333333333335
379002,14,4,3.5
379142,7,4,1.75
379536,5,3,1.6666666666666667
379770,10,4,2.5
379953,7,3,2.3333333333333335
380032,9,4,2.25
380256,7,3,2.3333333333333335
380313,2,1,2.0
380891,15,4,3.75
380931,23,5,4.6
381140,10,2,5.0
381188,21,7,3.0
381223,9,4,2.25
381230,10,4,2.5
381459,28,7,4.0
381656,9,3,3.0
381830,18,7,2.5714285714285716
382095,16,7,2.2857142857142856
382178,24,6,4.0
382347,16,7,2.2857142857142856
382379,13,4,3.25
382489,34,8,4.25
382539,34,12,2.8333333333333335
382565,18,5,3.6
382843,14,5,2.8
382960,85,28,3.0357142857142856
383007,35,10,3.5
383111,24,8,3.0
383155,8,2,4.0
383207,8,2,4.0
383209,25,10,2.5
383279,4,2,2.0
383459,22,4,5.5
383528,34,10,3.4
383902,6,5,1.2
384783,39,10,3.9
384911,46,16,2.875
385309,19,5,3.8
385392,6,3,2.0
385527,12,5,2.4
385590,14,4,3.5
385627,11,4,2.75
385643,2,2,1.0
385734,3,1,3.0
385794,5,2,2.5
385817,21,4,5.25
385854,6,1,6.0
385971,61,17,3.588235294117647
386552,4,1,4.0
387016,20,6,3.3333333333333335
387148,6,2,3.0
387369,10,2,5.0
387372,63,13,4.846153846153846
387658,12,5,2.4
387704,2,2,1.0
388230,4,4,1.0
388276,19,6,3.1666666666666665
388302,46,11,4.181818181818182
388416,13,3,4.333333333333333
388422,6,4,1.5
388648,7,3,2.3333333333333335
388968,3,2,1.5
389013,55,14,3.9285714285714284
389303,13,6,2.1666666666666665
389346,22,6,3.6666666666666665
389462,32,9,3.5555555555555554
389486,4,3,1.3333333333333333
389532,5,3,1.6666666666666667
389928,4,1,4.0
390031,12,5,2.4
390201,10,2,5.0
390781,7,4,1.75
390807,19,6,3.1666666666666665
390926,41,14,2.9285714285714284
391082,7,4,1.75
391353,10,3,3.3333333333333335
391380,8,4,2.0
391464,2,2,1.0
391687,11,3,3.6666666666666665
391733,35,11,3.1818181818181817
391761,5,5,1.0
391900,33,13,2.5384615384615383
392118,15,6,2.5
392187,4,2,2.0
392359,1,1,1.0
392374,7,3,2.3333333333333335
392376,21,5,4.2
392676,25,9,2.7777777777777777
393097,21,8,2.625
393616,7,1,7.0
393641,11,3,3.6666666666666665
393739,6,2,3.0
394173,7,1,7.0
394181,1,1,1.0
394231,1,1,1.0
394929,16,5,3.2
395197,13,7,1.8571428571428572
395474,14,3,4.666666666666667
395664,1,1,1.0
395914,7,2,3.5
396388,35,6,5.833333333333333
396894,2,1,2.0
396944,47,16,2.9375
396969,16,7,2.2857142857142856
397223,24,7,3.4285714285714284
397267,5,3,1.6666666666666667
397285,16,5,3.2
397698,12,4,3.0
397885,4,3,1.3333333333333333
397988,25,5,5.0
398049,8,3,2.6666666666666665
398056,21,7,3.0
398156,11,5,2.2
398523,5,2,2.5
398577,1,1,1.0
398671,20,6,3.3333333333333335
398708,9,2,4.5
398751,19,7,2.7142857142857144
398841,11,3,3.6666666666666665
399053,41,11,3.727272727272727
399145,7,3,2.3333333333333335
399253,9,3,3.0
399805,4,3,1.3333333333333333
399877,4,2,2.0
400009,40,9,4.444444444444445
400031,10,2,5.0
400068,2,1,2.0
400071,31,7,4.428571428571429
400379,7,2,3.5
400656,1,1,1.0
400848,20,5,4.0
400856,37,9,4.111111111111111
401123,14,4,3.5
401221,27,7,3.857142857142857
401266,25,7,3.5714285714285716
401301,15,6,2.5
401785,25,10,2.5
402065,16,6,2.6666666666666665
402420,5,2,2.5
402514,28,12,2.3333333333333335
402727,5,2,2.5
402983,23,7,3.2857142857142856
402995,18,3,6.0
403041,2,1,2.0
403323,34,9,3.7777777777777777
403332,31,11,2.8181818181818183
403534,9,2,4.5
403860,20,6,3.3333333333333335
403915,54,17,3.176470588235294
404002,13,4,3.25
404256,2,1,2.0
404359,34,6,5.666666666666667
404576,14,3,4.666666666666667
404819,19,6,3.1666666666666665
404860,32,8,4.0
405017,18,7,2.5714285714285716
405195,21,6,3.5
405253,5,4,1.25
405365,17,8,2.125
405689,18,6,3.0
405745,8,3,2.6666666666666665
405905,42,11,3.8181818181818183
406079,21,7,3.0
406121,19,4,4.75
406124,4,1,4.0
406676,11,3,3.6666666666666665
406901,15,5,3.0
407047,26,5,5.2
407150,13,3,4.333333333333333
407295,3,2,1.5
407478,43,13,3.3076923076923075
407928,12,4,3.0
408295,10,4,2.5
408328,7,3,2.3333333333333335
408433,21,4,5.25
408515,8,3,2.6666666666666665
408519,2,2,1.0
408757,33,8,4.125
409154,9,5,1.8
409173,27,8,3.375
409577,9,2,4.5
409719,3,1,3.0
409755,10,2,5.0
410032,8,5,1.6
410059,4,3,1.3333333333333333
410114,21,7,3.0
410205,3,2,1.5
410463,3,2,1.5
410506,5,2,2.5
410798,60,20,3.0
410819,27,8,3.375
410853,35,8,4.375
410879,15,3,5.0
410924,40,10,4.0
411322,1,1,1.0
411596,17,7,2.4285714285714284
411768,42,13,3.230769230769231
411864,20,6,3.3333333333333335
412039,7,1,7.0
412041,20,6,3.3333333333333335
412760,27,9,3.0
413117,14,3,4.666666666666667
413286,12,4,3.0
413347,30,8,3.75
413393,1,1,1.0
413461,14,5,2.8
413607,2,1,2.0
413655,17,4,4.25
413703,23,6,3.8333333333333335
414070,3,2,1.5
414116,2,1,2.0
414123,19,6,3.1666666666666665
414166,14,5,2.8
414238,16,8,2.0
414750,9,4,2.25
415125,9,3,3.0
415347,6,2,3.0
415350,15,7,2.142857142857143
416182,2,1,2.0
416331,8,3,2.6666666666666665
416365,1,1,1.0
416421,19,7,2.7142857142857144
416434,11,2,5.5
416458,4,2,2.0
416518,5,2,2.5
416834,2,1,2.0
416872,22,8,2.75
417275,48,11,4.363636363636363
417360,6,3,2.0
417535,7,3,2.3333333333333335
417551,37,9,4.111111111111111
417710,13,3,4.333333333333333
417789,4,1,4.0
417932,22,6,3.6666666666666665
417969,24,9,2.6666666666666665
418091,35,11,3.1818181818181817
418500,9,3,3.0
418621,17,5,3.4
418646,13,3,4.333333333333333
418651,37,9,4.111111111111111
418689,29,8,3.625
418893,40,15,2.6666666666666665
418899,10,3,3.3333333333333335
419225,17,6,2.8333333333333335
419536,12,4,3.0
420053,24,5,4.8
420128,8,3,2.6666666666666665
420184,7,3,2.3333333333333335
420196,2,2,1.0
420523,8,3,2.6666666666666665
420688,3,1,3.0
420770,10,4,2.5
420977,24,6,4.0
420996,3,2,1.5
421034,23,4,5.75
421225,6,3,2.0
421385,11,2,5.5
421945,7,2,3.5
422132,16,7,2.2857142857142856
422208,11,3,3.6666666666666665
422321,13,4,3.25
422548,13,4,3.25
422579,17,5,3.4
422854,18,5,3.6
422937,12,4,3.0
422965,18,5,3.6
423002,3,2,1.5
423549,2,2,1.0
423693,7,1,7.0
423757,3,1,3.0
423898,13,5,2.6
424011,17,6,2.8333333333333335
424077,4,2,2.0
424079,36,12,3.0
424110,20,4,5.0
424156,10,2,5.0
424340,9,3,3.0
424546,32,10,3.2
424556,7,2,3.5
424711,27,10,2.7
425179,28,12,2.3333333333333335
425389,5,3,1.6666666666666667
425775,14,2,7.0
425996,4,2,2.0
426057,1,1,1.0
426309,27,6,4.5
426724,23,6,3.8333333333333335
427098,12,5,2.4
427302,16,5,3.2
427753,17,4,4.25
427804,10,4,2.5
427858,29,9,3.2222222222222223
427971,10,2,5.0
428186,12,6,2.0
428496,3,2,1.5
428561,3,1,3.0
428640,7,3,2.3333333333333335
428750,3,1,3.0
429294,3,2,1.5
429563,20,4,5.0
429663,57,16,3.5625
429686,6,4,1.5
430140,3,1,3.0
430185,8,2,4.0
430583,5,2,2.5
430762,13,3,4.333333333333333
430949,30,7,4.285714285714286
431088,36,13,2.769230769230769
431145,12,4,3.0
431254,11,3,3.6666666666666665
431309,26,8,3.25
431461,54,12,4.5
431618,10,2,5.0
431659,10,2,5.0
431735,3,2,1.5
431835,17,5,3.4
431867,31,8,3.875
432061,5,2,2.5
432063,17,6,2.8333333333333335
432211,27,9,3.0
432440,46,11,4.181818181818182
432743,11,4,2.75
432780,13,5,2.6
432814,23,8,2.875
432928,7,2,3.5
432958,13,3,4.333333333333333
433162,3,2,1.5
433399,7,1,7.0
433418,14,5,2.8
433554,36,8,4.5
433811,35,9,3.888888888888889
434150,20,5,4.0
434435,11,6,1.8333333333333333
434588,23,4,5.75
435029,5,3,1.6666666666666667
435105,18,4,4.5
435228,18,7,2.5714285714285716
435530,4,2,2.0
435599,33,11,3.0
435655,21,9,2.3333333333333335
435697,12,3,4.0
435755,15,6,2.5
436081,29,8,3.625
436747,13,4,3.25
436818,23,10,2.3
436917,8,3,2.6666666666666665
437165,15,3,5.0
437318,5,2,2.5
437389,38,11,3.4545454545454546
437422,5,2,2.5
437439,20,3,6.666666666666667
437476,8,4,2.0
437497,5,2,2.5
438322,1,1,1.0
438362,27,6,4.5
438398,37,12,3.0833333333333335
438560,21,6,3.5
438601,4,2,2.0
439416,22,7,3.142857142857143
439509,4,3,1.3333333333333333
439650,19,7,2.7142857142857144
439738,6,3,2.0
439771,11,5,2.2
439962,10,2,5.0
439991,42,13,3.230769230769231
440119,37,10,3.7
440291,27,7,3.857142857142857
440410,1,1,1.0
440522,12,3,4.0
440537,6,2,3.0
440641,10,3,3.3333333333333335
440913,4,2,2.0
440923,11,6,1.8333333333333333
441038,13,4,3.25
441051,28,8,3.5
441477,1,1,1.0
442109,7,3,2.3333333333333335
442699,24,8,3.0
443143,42,13,3.230769230769231
443446,16,6,2.6666666666666665
443529,6,3,2.0
443651,8,2,4.0
443701,15,5,3.0
443720,3,3,1.0
443855,7,2,3.5
443858,16,5,3.2
443859,4,2,2.0
443881,15,3,5.0
443916,10,2,5.0
444034,7,4,1.75
444160,9,2,4.5
444181,8,3,2.6666666666666665
444252,9,4,2.25
444343,13,6,2.1666666666666665
444654,17,6,2.8333333333333335
444667,3,1,3.0
444707,8,2,4.0
444719,31,13,2.3846153846153846
444807,39,12,3.25
445123,14,6,2.3333333333333335
445174,8,5,1.6
445298,19,4,4.75
445423,1,1,1.0
445503,24,8,3.0
445719,1,1,1.0
445826,17,5,3.4
445890,12,2,6.0
445898,14,5,2.8
445975,19,6,3.1666666666666665
445998,19,5,3.8
446182,4,2,2.0
446358,4,2,2.0
446468,2,1,2.0
446470,21,7,3.0
446515,24,6,4.0
446584,6,3,2.0
446735,37,11,3.3636363636363638
446752,13,4,3.25
446883,17,4,4.25
447603,4,1,4.0
447988,28,10,2.8
448183,3,1,3.0
448232,29,8,3.625
448802,45,10,4.5
449333,33,7,4.714285714285714
