Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,delivery_status,total_amount_usd
401007,1,2025-11-24,2025-12-15,1774119,47,1494,3,USD,Delivered,624.0
402000,1,2025-01-19,1900-01-01,1086200,37,1466,1,GBP,In Transit,290.0
402001,1,2024-07-22,1900-01-01,732289,28,83,2,EUR,Lost,199.98
402002,1,2025-10-04,2025-10-05,1673191,47,1602,7,USD,Delivered,1259.93
402004,1,2024-09-05,2024-10-04,1906975,54,1134,5,USD,Delivered,1595.0
402005,1,2024-04-14,2024-05-03,941746,39,2301,7,GBP,Delivered,209.93
402006,1,2024-11-04,2024-11-05,1763642,64,146,3,USD,Delivered,8699.97
402007,1,2025-09-06,2025-10-05,957784,41,1632,5,GBP,Delivered,89.95
402008,1,2024-02-12,2024-03-10,1427596,61,191,3,USD,Delivered,198.0
402009,1,2025-06-29,2025-06-30,783691,30,154,4,EUR,Delivered,1879.88
402010,1,2025-11-08,2025-12-03,1653624,0,974,3,USD,Delivered,444.0
402011,1,2025-01-14,2025-01-17,1730479,59,147,4,USD,Delivered,11599.96
402012,1,2025-06-02,2025-07-01,1392371,51,505,8,USD,Delivered,4952.0
402013,1,2025-03-06,2025-03-13,729681,28,135,3,EUR,Delivered,1049.85
404000,1,2025-01-05,2025-01-06,1258466,54,136,3,USD,Delivered,1049.85
404001,1,2024-06-05,2024-06-18,495894,22,2153,2,EUR,Delivered,1491.98
404002,1,2024-06-29,2024-07-06,1324963,57,1612,3,USD,Delivered,539.97
404004,1,2025-09-22,1900-01-01,368115,10,2502,1,CAD,In Transit,9.99
404005,1,2025-04-21,2025-05-19,295597,0,491,1,CAD,Delivered,619.0
405000,1,2025-08-29,2025-09-19,1548406,47,1683,2,USD,Delivered,9.98
405001,1,2024-10-01,2024-10-10,1437592,50,375,8,USD,Delivered,5592.0
405002,1,2024-03-29,2024-04-14,474309,27,429,4,EUR,Delivered,2399.6
405003,1,2025-11-15,2025-12-04,582819,24,1648,3,EUR,Delivered,329.97
405005,1,2024-12-10,2024-12-24,39894,0,1608,8,AUD,Delivered,879.92
405006,1,2024-01-30,2024-02-01,622011,17,1618,1,EUR,Delivered,58.99
405007,1,2024-07-05,2024-07-12,1906549,57,1413,2,USD,Delivered,598.0
406000,1,2025-05-14,2025-05-25,1533894,50,1134,2,USD,Delivered,638.0
406001,1,2024-08-05,2024-08-12,1610147,0,1684,5,USD,Delivered,84.45
406002,1,2024-10-09,1900-01-01,1954639,47,1791,1,USD,Lost,43.0
406003,1,2025-06-13,2025-07-09,1310201,65,432,10,USD,Delivered,4999.0
406004,1,2024-03-28,2024-04-09,1389462,43,725,1,USD,Delivered,190.0
406005,1,2024-09-04,1900-01-01,1883820,61,2495,7,USD,Lost,69.93
406006,1,2025-05-15,2025-05-29,761306,29,593,2,EUR,Delivered,918.0
406007,1,2025-12-29,2026-01-20,1451764,0,1602,2,USD,Delivered,359.98
406008,1,2025-05-17,2025-06-04,1827243,66,430,1,USD,Delivered,269.95
406009,1,2025-12-09,2026-01-05,332217,8,537,3,CAD,Delivered,387.0
406010,1,2024-09-06,2024-09-24,490481,20,1605,3,EUR,Delivered,869.97
407000,1,2025-01-12,2025-02-07,526411,19,1369,3,EUR,Delivered,131.43
407001,1,2025-07-20,2025-08-09,993480,37,1008,3,GBP,Delivered,553.5
407002,1,2025-03-11,1900-01-01,1342915,0,1092,8,USD,In Transit,5384.0
407003,1,2025-07-17,2025-07-19,960606,38,1743,1,GBP,Delivered,28.0
407004,1,2025-12-20,2025-12-29,307767,10,1674,2,CAD,Delivered,13.98
407005,1,2024-11-09,2024-12-08,2043928,59,597,2,USD,Delivered,278.0
407006,1,2024-11-19,2024-12-01,516663,27,1018,4,EUR,Delivered,752.0
407007,1,2025-07-02,2025-07-24,224111,10,151,1,CAD,Delivered,1184.97
407009,1,2024-08-09,1900-01-01,367131,9,1863,6,CAD,Lost,11939.4
407010,1,2024-10-10,2024-10-17,1380756,0,1580,1,USD,Delivered,219.0
407011,1,2025-09-03,2025-09-26,1983649,50,596,1,USD,Delivered,190.0
408001,1,2024-10-30,2024-11-26,322186,9,1252,5,CAD,Delivered,299.95
408002,1,2024-11-05,2024-12-04,1297155,43,1279,3,USD,Delivered,44.97
408003,1,2024-01-15,1900-01-01,1716565,61,1584,7,USD,Lost,69.93
408004,1,2024-10-07,2024-10-22,784296,29,1679,2,EUR,Delivered,11.0
408005,1,2024-02-16,2024-03-12,1788888,57,449,6,USD,Delivered,2094.0
408006,1,2024-05-09,2024-05-19,1551319,61,157,3,USD,Delivered,3299.97
408007,1,2024-01-13,2024-02-03,656387,14,654,2,EUR,Delivered,258.0
408008,1,2025-08-10,2025-08-29,326510,10,1707,4,CAD,Delivered,280.52
408010,1,2024-10-18,2024-10-25,1908175,47,115,2,USD,Delivered,499.98
409000,1,2025-04-25,2025-05-07,1747015,64,125,2,USD,Delivered,286.8
409001,1,2024-07-07,2024-07-11,1856221,0,2094,2,USD,Delivered,515.0
409002,1,2024-04-26,2024-05-04,1959938,66,560,7,USD,Delivered,1330.0
409003,1,2024-03-07,2024-03-24,919575,38,1315,1,GBP,Delivered,205.0
409004,1,2024-03-16,2024-04-04,1303360,53,1634,1,USD,Delivered,9.99
409005,1,2024-02-24,2024-03-08,1156077,42,1334,2,GBP,Delivered,71.98
409006,1,2024-06-01,2024-06-26,1345382,56,2435,1,USD,Delivered,44.99
409007,1,2024-03-28,2024-04-10,65163,5,1743,2,AUD,Delivered,56.0
409008,1,2024-09-11,2024-09-27,581812,20,47,1,EUR,Delivered,149.95
409009,1,2025-03-02,2025-03-03,824810,32,2488,4,EUR,Delivered,59.96
409010,1,2025-09-02,2025-09-22,1179746,39,2093,2,GBP,Delivered,1016.0
409011,1,2025-09-25,2025-10-23,471223,23,437,5,EUR,Delivered,2499.5
409012,1,2025-03-29,2025-04-01,2044567,57,1243,5,USD,Delivered,940.0
409013,1,2024-10-31,1900-01-01,1837049,64,1458,2,USD,Lost,400.0
409014,1,2025-03-15,2025-04-14,448232,19,451,10,EUR,Delivered,5590.0
409015,1,2025-09-27,1900-01-01,613693,15,1175,2,EUR,In Transit,820.0
409016,1,2024-03-02,2024-03-24,1451919,63,1402,6,USD,Delivered,262.86
409018,1,2025-10-02,1900-01-01,1083191,37,2023,1,GBP,In Transit,99.99
409019,1,2024-09-27,2024-10-26,1157316,41,184,1,GBP,Delivered,99.0
409020,1,2025-11-07,2025-11-30,250944,0,1977,1,CAD,Delivered,493.0
409021,1,2024-03-24,1900-01-01,730203,0,1642,1,EUR,Lost,57.88
409022,1,2024-06-09,2024-06-11,944448,0,1850,4,GBP,Delivered,6399.6
410000,1,2024-09-02,2024-09-11,1349131,51,1605,1,USD,Delivered,289.99
410001,1,2024-03-17,2024-04-06,316485,10,609,7,CAD,Delivered,973.0
411000,1,2024-01-03,2024-01-08,761306,30,148,3,EUR,Delivered,8699.97
411001,1,2025-02-22,2025-03-13,1796950,63,1063,2,USD,Delivered,676.0
411002,1,2024-10-25,2024-11-16,1965605,0,1616,4,USD,Delivered,227.96
411003,1,2024-02-03,1900-01-01,1602459,65,86,3,USD,Lost,299.97
411004,1,2025-12-24,2026-01-12,1916734,61,1603,4,USD,Delivered,439.96
411005,1,2025-04-09,2025-05-04,211746,9,80,1,CAD,Delivered,40.55
411006,1,2024-08-27,2024-09-14,1627570,63,2090,2,USD,Delivered,2950.0
411007,1,2025-08-26,2025-09-06,950191,39,1599,3,GBP,Delivered,173.64
411009,1,2024-04-27,2024-05-14,676059,17,1644,4,EUR,Delivered,231.52
411010,1,2024-09-29,2024-10-19,1942072,59,608,5,USD,Delivered,950.0
411011,1,2024-06-18,2024-06-20,1909649,47,2078,10,USD,Delivered,949.9
412000,1,2024-10-22,2024-10-29,1611938,59,2169,10,USD,Delivered,1299.0
412001,1,2025-12-06,2025-12-31,1482513,43,2165,1,USD,Delivered,745.99
412002,1,2024-10-05,2024-10-17,1845084,0,191,4,USD,Delivered,264.0
412003,1,2025-05-27,2025-06-14,311493,10,2275,1,CAD,Delivered,101.99
412004,1,2025-07-06,2025-08-01,1076568,37,2050,4,GBP,Delivered,799.96
412005,1,2025-09-04,2025-09-25,1838833,0,1271,1,USD,Delivered,6.95
412006,1,2025-09-10,2025-09-27,375538,10,1771,3,CAD,Delivered,102.0
412007,1,2024-01-27,1900-01-01,213985,9,1755,1,CAD,Lost,64.9
412008,1,2024-08-22,2024-08-29,950191,41,394,6,GBP,Delivered,4548.0
412009,1,2024-01-22,2024-01-24,1375827,43,1693,6,USD,Delivered,41.28
412010,1,2025-11-19,2025-12-04,1428180,44,126,2,USD,Delivered,286.8
412011,1,2024-06-28,2024-07-13,1698157,63,1261,10,USD,Delivered,369.9
412012,1,2025-03-28,2025-04-04,1813538,57,1365,2,USD,Delivered,57.98
412013,1,2025-03-22,1900-01-01,587649,24,1612,1,EUR,In Transit,179.99
412014,1,2025-05-18,2025-05-30,1474834,53,1650,3,USD,Delivered,869.97
412015,1,2024-04-03,2024-04-26,1240530,57,1600,1,USD,Delivered,57.88
413001,1,2024-12-22,2024-12-26,1857461,45,1689,10,USD,Delivered,49.8
413002,1,2025-02-22,1900-01-01,943159,37,1613,3,GBP,In Transit,329.97
413003,1,2024-12-07,2025-01-06,1049709,42,1645,3,GBP,Delivered,173.64
413005,1,2024-04-17,2024-04-18,1437978,64,2011,1,USD,Delivered,99.99
413007,1,2024-06-13,2024-06-24,986569,40,1704,2,GBP,Delivered,13.98
413008,1,2025-12-11,2025-12-14,703938,28,148,1,EUR,Delivered,2899.99
413009,1,2024-10-22,2024-10-26,1868588,44,1308,4,USD,Delivered,112.0
413010,1,2025-11-09,2025-11-17,122511,6,1268,2,AUD,Delivered,99.92
413011,1,2025-07-17,1900-01-01,246888,0,1637,5,CAD,In Transit,89.95
413012,1,2024-03-31,2024-04-13,980266,36,1305,3,GBP,Delivered,204.0
413013,1,2024-09-15,2024-10-01,1737226,55,1115,1,USD,Delivered,328.0
413014,1,2024-04-28,2024-04-30,1062632,37,65,1,GBP,Delivered,181.0
413015,1,2025-06-10,2025-06-12,200992,9,1779,1,CAD,Delivered,43.0
413016,1,2024-01-02,2024-01-11,366856,8,2106,3,CAD,Delivered,2632.5
413017,1,2025-02-27,2025-03-09,1239489,59,76,1,USD,Delivered,37.95
413018,1,2024-02-25,2024-03-20,643186,17,1582,1,EUR,Delivered,17.99
413020,1,2025-06-14,2025-06-18,2096292,50,1615,1,USD,Delivered,289.99
413023,1,2025-01-05,1900-01-01,1461041,63,166,3,USD,Lost,357.0
414001,1,2025-09-29,2025-10-23,858760,31,50,3,EUR,Delivered,599.85
414002,1,2024-07-27,1900-01-01,1290284,54,1694,2,USD,Lost,17.76
414003,1,2025-07-16,2025-08-07,923165,37,1361,4,GBP,Delivered,199.96
414004,1,2025-03-24,2025-04-02,131976,4,2160,4,AUD,Delivered,1780.0
414005,1,2025-12-16,2026-01-02,1094291,41,1719,2,GBP,Delivered,140.26
414007,1,2025-05-11,2025-06-10,2055720,50,1295,1,USD,Delivered,595.0
414008,1,2024-05-04,2024-05-08,1441384,48,1289,5,USD,Delivered,389.95
414009,1,2024-01-30,2024-01-31,1568316,66,1438,6,USD,Delivered,1740.0
414010,1,2024-09-02,2024-09-21,1279593,63,133,1,USD,Delivered,349.95
414011,1,2025-12-27,2026-01-06,1952169,51,1836,2,USD,Delivered,1998.0
414012,1,2024-11-14,2024-11-25,368190,8,1655,4,CAD,Delivered,1159.96
414013,1,2025-07-19,2025-07-30,1771296,64,1913,2,USD,Delivered,559.98
414014,1,2025-10-25,2025-10-30,1338452,54,1081,1,USD,Delivered,568.0
414015,1,2024-06-06,2024-06-17,1849306,0,2250,2,USD,Delivered,239.98
414016,1,2025-05-25,2025-06-21,574956,0,1816,1,EUR,Delivered,32.0
414017,1,2025-06-05,2025-06-17,728312,30,1073,2,EUR,Delivered,1176.0
414018,1,2025-03-01,2025-03-04,737327,30,2458,2,EUR,Delivered,39.98
414020,1,2024-05-28,2024-06-19,1745187,56,1298,5,USD,Delivered,125.0
414021,1,2025-09-05,2025-09-28,544035,19,1763,3,EUR,Delivered,299.25
414022,1,2025-06-04,1900-01-01,328988,10,2494,6,CAD,In Transit,17.64
414023,1,2024-10-09,2024-10-28,1749380,65,1654,1,USD,Delivered,259.99
414024,1,2025-02-28,2025-03-18,1229784,50,2008,1,USD,Delivered,199.99
415000,1,2024-12-14,2024-12-29,1676628,56,1218,2,USD,Delivered,1276.0
415002,1,2024-01-03,2024-02-02,758321,30,1239,2,EUR,Delivered,316.0
415003,1,2025-08-24,2025-09-13,1870877,55,1262,2,USD,Delivered,73.98
415004,1,2025-11-06,2025-11-28,1320851,63,1411,1,USD,Delivered,268.0
415005,1,2024-06-01,2024-06-05,1592800,66,2082,4,USD,Delivered,559.96
415007,1,2025-05-10,2025-05-29,1599307,51,108,1,USD,Delivered,132.99
415008,1,2024-12-19,2024-12-28,2026025,63,427,3,USD,Delivered,1407.0
415009,1,2024-12-06,2024-12-10,402995,23,87,8,EUR,Delivered,799.92
415011,1,2025-07-19,2025-08-04,450041,23,421,2,EUR,Delivered,938.0
415012,1,2025-07-10,2025-08-05,390781,0,1991,1,CAD,Delivered,179.99
415014,1,2024-07-12,1900-01-01,70912,5,2225,5,AUD,Lost,1149.95
415015,1,2025-02-24,2025-03-25,1379027,44,1719,2,USD,Delivered,140.26
415016,1,2024-11-21,2024-12-01,38613,0,1766,1,AUD,Delivered,54.0
415017,1,2025-12-23,1900-01-01,1162503,37,1071,1,GBP,Shipped,338.0
416000,1,2025-01-30,2025-02-07,1566584,0,960,1,USD,Delivered,148.0
416001,1,2025-10-29,2025-11-07,1076623,0,438,3,GBP,Delivered,2757.0
416002,1,2025-05-22,1900-01-01,1900678,43,1968,3,USD,In Transit,389.97
416003,1,2025-05-29,2025-06-21,916866,40,1191,3,GBP,Delivered,480.0
416004,1,2024-12-05,2024-12-25,1304093,45,2059,2,USD,Delivered,199.98
416007,1,2025-03-26,2025-04-19,413117,0,182,3,EUR,Delivered,357.0
416008,1,2025-06-22,2025-07-22,757767,30,1612,3,EUR,Delivered,539.97
416009,1,2024-05-27,2024-06-26,1202046,0,2143,2,USD,Delivered,326.0
416010,1,2024-06-07,2024-06-21,1130812,42,1456,3,GBP,Delivered,903.0
416011,1,2024-09-28,2024-10-03,1049861,37,1639,2,GBP,Delivered,19.98
416012,1,2025-02-11,2025-03-09,446470,0,2152,2,EUR,Delivered,3300.0
416013,1,2025-10-27,2025-11-10,1548410,59,2095,7,USD,Delivered,10325.0
416014,1,2024-12-02,2024-12-21,724534,28,1658,4,EUR,Delivered,439.96
416015,1,2025-06-30,2025-07-17,723572,0,296,1,EUR,Delivered,259.0
416017,1,2025-05-14,2025-06-11,591028,27,1862,4,EUR,Delivered,10611.6
416018,1,2024-02-06,2024-02-08,610264,16,1183,6,EUR,Delivered,9120.0
416019,1,2025-09-24,2025-09-25,2023185,64,1258,2,USD,Delivered,79.98
416020,1,2024-03-11,2024-03-14,1119720,38,1597,2,GBP,Delivered,115.76
416021,1,2024-08-28,2024-08-31,1156460,42,428,7,GBP,Delivered,6783.0
416022,1,2025-10-08,2025-10-14,135020,6,454,6,AUD,Delivered,1619.4
416024,1,2025-12-01,2025-12-24,1382226,0,610,4,USD,Delivered,436.0
416028,1,2024-10-21,1900-01-01,403860,19,1966,3,EUR,Lost,899.97
416029,1,2024-08-20,1900-01-01,1833460,66,187,3,USD,Lost,389.7
416030,1,2025-10-10,2025-11-02,481077,22,2000,5,EUR,Delivered,474.95
417000,1,2025-12-21,2025-12-22,832272,33,140,1,EUR,Delivered,499.99
417001,1,2025-03-30,1900-01-01,241450,8,1779,3,CAD,In Transit,129.0
418000,1,2024-01-30,2024-02-26,1258917,44,2085,7,USD,Delivered,10325.0
418001,1,2024-02-27,2024-03-10,990554,0,419,3,GBP,Delivered,1107.0
418002,1,2025-01-18,2025-02-08,2013268,0,460,1,USD,Delivered,299.9
418003,1,2024-09-07,2024-09-15,1571124,55,670,10,USD,Delivered,1960.0
418005,1,2025-06-27,2025-07-03,828017,33,1992,5,EUR,Delivered,699.95
418006,1,2025-02-25,2025-03-05,1789699,61,1593,6,USD,Delivered,83.34
418007,1,2025-11-29,2025-12-23,724370,0,2104,1,EUR,Delivered,257.5
418008,1,2024-06-23,1900-01-01,927241,38,491,2,GBP,Lost,1238.0
418009,1,2024-03-21,2024-03-28,1846024,0,1168,4,USD,Delivered,2400.0
418011,1,2025-09-16,2025-09-29,1986927,64,2435,4,USD,Delivered,179.96
418012,1,2025-01-26,2025-02-12,996031,0,1594,8,GBP,Delivered,79.92
418013,1,2025-11-30,2025-12-04,831657,32,737,3,EUR,Delivered,477.0
419000,1,2024-09-03,1900-01-01,1606675,47,46,3,USD,Lost,449.85
419001,1,2024-08-25,2024-09-04,1549412,47,1602,3,USD,Delivered,539.97
419002,1,2025-10-15,2025-10-28,1725975,66,126,3,USD,Delivered,430.2
419003,1,2024-09-17,2024-10-16,1575457,59,2020,2,USD,Delivered,399.98
419004,1,2024-09-18,2024-09-24,946857,0,429,1,GBP,Delivered,599.9
419005,1,2025-04-21,2025-04-22,1128295,0,1644,6,GBP,Delivered,347.28
419006,1,2024-10-21,2024-11-14,463947,27,1007,1,EUR,Delivered,281.0
419007,1,2025-07-13,2025-07-22,2030206,66,1580,1,USD,Delivered,219.0
419008,1,2024-12-19,1900-01-01,672896,18,138,4,EUR,Lost,1999.96
419009,1,2024-11-02,2024-11-04,500332,24,459,3,EUR,Delivered,809.7
419010,1,2025-12-07,2025-12-24,1275802,59,313,3,USD,Delivered,807.0
419011,1,2024-09-13,1900-01-01,2015900,55,1327,10,USD,Lost,469.9
419012,1,2025-01-28,2025-02-21,1013255,42,1823,1,GBP,Delivered,32.0
419013,1,2024-08-30,1900-01-01,625297,13,1278,4,EUR,Lost,59.96
419014,1,2025-08-08,2025-08-09,1921651,44,1678,10,USD,Delivered,168.9
419015,1,2024-10-29,1900-01-01,1658273,65,1622,1,USD,Lost,219.0
419016,1,2024-10-29,2024-11-18,1668828,50,2137,5,USD,Delivered,815.0
420000,1,2025-11-05,2025-11-06,1583170,63,710,5,USD,Delivered,605.0
420001,1,2025-02-09,1900-01-01,1782076,55,1827,1,USD,In Transit,2652.0
420003,1,2024-01-09,2024-02-03,424546,0,1188,3,EUR,Delivered,540.0
420005,1,2024-08-23,2024-09-09,1304549,44,2400,1,USD,Delivered,399.99
420006,1,2024-07-13,1900-01-01,679190,16,1642,2,EUR,Lost,115.76
420007,1,2025-11-25,2025-11-30,2006644,64,305,1,USD,Delivered,329.0
420008,1,2025-10-23,1900-01-01,325088,8,1574,1,CAD,In Transit,59.99
420009,1,2024-11-12,2024-11-15,277538,9,1671,10,CAD,Delivered,49.9
420010,1,2025-03-27,1900-01-01,2011796,44,147,7,USD,In Transit,20299.93
420011,1,2025-08-16,2025-09-08,1699480,61,938,1,USD,Delivered,99.0
420012,1,2025-01-08,2025-01-25,2037919,0,2091,1,USD,Delivered,877.5
420013,1,2024-05-14,1900-01-01,473689,22,2004,1,EUR,Lost,139.99
420014,1,2025-03-01,2025-03-11,831657,33,106,5,EUR,Delivered,664.95
420015,1,2024-05-15,2024-05-17,1392224,48,1436,1,USD,Delivered,258.0
420016,1,2025-01-09,2025-02-05,1209643,51,69,1,USD,Delivered,25.69
420017,1,2025-06-27,2025-07-09,337695,10,1208,2,CAD,Delivered,1780.0
420018,1,2025-05-28,2025-06-16,1115485,36,2383,1,GBP,Delivered,635.99
420019,1,2024-09-20,2024-10-20,1157497,41,1703,10,GBP,Delivered,53.9
420020,1,2024-10-29,2024-11-22,143278,4,106,1,AUD,Delivered,132.99
420021,1,2024-08-19,2024-09-12,944448,39,61,2,GBP,Delivered,362.0
421000,1,2025-02-10,2025-03-06,1003788,38,75,4,GBP,Delivered,151.8
421001,1,2024-04-02,2024-04-14,208556,8,1058,3,CAD,Delivered,936.0
421003,1,2025-02-08,2025-02-19,308410,10,1991,2,CAD,Delivered,359.98
421004,1,2025-07-03,2025-07-21,607841,15,1672,5,EUR,Delivered,84.45
421006,1,2025-04-10,2025-04-29,275718,8,118,1,CAD,Delivered,169.99
421008,1,2025-11-19,2025-12-12,217102,0,1806,8,CAD,Delivered,256.0
421009,1,2024-09-25,2024-10-07,1886071,44,1446,2,USD,Delivered,578.0
421010,1,2025-10-15,2025-10-29,1984649,50,1817,4,USD,Delivered,128.0
421012,1,2025-01-15,2025-01-24,1558588,55,1651,8,USD,Delivered,1279.92
421014,1,2025-11-22,1900-01-01,1319610,0,1291,1,USD,In Transit,366.55
421015,1,2024-01-26,2024-02-06,34850,5,1601,4,AUD,Delivered,639.96
421016,1,2025-09-26,2025-10-01,1332152,65,187,2,USD,Delivered,259.8
421017,1,2025-09-16,2025-10-02,1068402,41,1177,3,GBP,Delivered,2997.0
421019,1,2024-03-05,1900-01-01,1431767,53,1623,5,USD,Lost,1095.0
421020,1,2024-11-05,2024-11-14,811912,31,1202,3,EUR,Delivered,2994.0
421021,1,2024-04-29,2024-05-15,1918131,45,1427,1,USD,Delivered,230.0
421022,1,2024-05-23,1900-01-01,1926067,43,1720,4,USD,Lost,280.52
422000,1,2024-11-07,2024-11-28,3002,4,1591,2,AUD,Delivered,25.32
422001,1,2024-04-09,2024-04-15,543610,23,1687,2,EUR,Delivered,13.76
422002,1,2024-08-28,2024-09-16,350710,8,2033,3,CAD,Delivered,539.97
422003,1,2025-04-09,2025-05-01,1886071,44,1693,3,USD,Delivered,20.64
422004,1,2025-01-14,1900-01-01,972852,41,498,4,GBP,Lost,516.0
422005,1,2025-03-05,2025-04-03,1732661,61,127,1,USD,Delivered,143.4
422006,1,2025-08-24,2025-08-29,910064,40,1749,1,GBP,Delivered,109.0
422007,1,2024-06-07,2024-06-27,3575,5,1419,3,AUD,Delivered,774.0
422008,1,2025-02-28,2025-03-03,1591998,63,1378,4,USD,Delivered,88.0
422009,1,2024-04-11,2024-05-11,1912902,50,1585,6,USD,Delivered,137.34
422010,1,2025-09-22,2025-10-07,1157063,41,410,1,GBP,Delivered,1299.0
422012,1,2024-10-13,2024-10-26,2065513,44,2124,9,USD,Delivered,4005.0
422013,1,2024-08-10,2024-08-14,330125,10,1489,2,CAD,Delivered,620.0
423001,1,2025-03-31,2025-04-21,255536,8,92,7,CAD,Delivered,1049.93
423002,1,2025-01-06,2025-01-30,1716435,53,2039,1,USD,Delivered,179.99
423003,1,2025-07-11,2025-07-13,1969221,0,85,1,USD,Delivered,99.99
423004,1,2024-10-09,2024-10-25,979318,42,1250,2,GBP,Delivered,119.98
423005,1,2024-07-13,2024-07-30,2055764,50,1170,3,USD,Delivered,1899.0
423006,1,2024-05-05,2024-05-30,626560,12,1636,4,EUR,Delivered,50.64
423007,1,2024-04-03,2024-04-11,1831518,48,1694,3,USD,Delivered,26.64
423008,1,2025-11-09,2025-11-13,1112418,37,1010,5,GBP,Delivered,934.5
423009,1,2025-10-16,2025-11-10,1346611,0,1164,2,USD,Delivered,360.0
423010,1,2025-09-03,2025-10-01,126852,6,1635,3,AUD,Delivered,68.67
423011,1,2024-09-06,2024-09-18,1388042,45,24,1,USD,Delivered,199.9
423012,1,2024-05-08,2024-05-16,690042,14,131,5,EUR,Delivered,1000.0
423013,1,2024-03-11,2024-03-13,206717,0,2112,2,CAD,Delivered,1582.0
423014,1,2025-07-21,2025-08-19,1910016,0,1428,2,USD,Delivered,536.0
423015,1,2024-07-31,2024-08-05,2031187,0,1648,2,USD,Delivered,219.98
423016,1,2025-08-23,2025-09-01,1373708,51,1660,1,USD,Delivered,289.99
423018,1,2024-08-26,2024-08-29,118540,4,292,6,AUD,Delivered,3000.0
423019,1,2024-01-03,2024-01-07,908887,37,1571,5,GBP,Delivered,284.95
423020,1,2024-10-10,2024-10-14,1239780,53,1446,2,USD,Delivered,578.0
423021,1,2025-07-07,2025-07-17,517556,22,147,2,EUR,Delivered,5799.98
424000,1,2024-06-27,2024-07-07,1668458,0,2010,5,USD,Delivered,699.95
425000,1,2025-11-07,2025-12-04,1657885,0,1311,2,USD,Delivered,56.0
425001,1,2025-01-01,2025-01-11,510088,0,189,1,EUR,Delivered,126.9
425002,1,2024-08-31,2024-09-08,1017264,40,1623,2,GBP,Delivered,438.0
425003,1,2025-08-25,2025-09-09,876454,32,1650,5,EUR,Delivered,1449.95
425004,1,2024-01-17,2024-02-02,784001,28,2154,2,EUR,Delivered,890.0
425005,1,2024-02-23,2024-03-22,333947,10,173,1,CAD,Delivered,89.9
425006,1,2024-04-26,2024-05-24,724534,28,50,5,EUR,Delivered,999.75
425007,1,2024-03-06,2024-03-18,932629,38,2511,7,GBP,Delivered,28.42
426000,1,2025-05-02,2025-05-13,256475,9,1235,9,CAD,Delivered,7542.0
426001,1,2025-04-07,2025-04-27,1178236,0,35,6,GBP,Delivered,575.7
426002,1,2025-05-30,2025-06-04,1737921,59,1371,6,USD,Delivered,197.94
426003,1,2025-09-21,1900-01-01,695534,12,1198,1,EUR,In Transit,411.0
426004,1,2025-11-05,2025-11-29,1500391,0,144,3,USD,Delivered,899.97
426005,1,2025-06-17,2025-06-22,1146045,40,1058,2,GBP,Delivered,624.0
426006,1,2024-11-04,2024-12-03,774742,30,1031,1,EUR,Delivered,165.0
426007,1,2024-03-03,1900-01-01,1680645,0,447,2,USD,Lost,459.8
427001,1,2025-05-05,2025-05-27,285421,8,423,1,CAD,Delivered,599.0
427002,1,2024-04-20,2024-05-14,952345,39,55,1,GBP,Delivered,296.0
427003,1,2024-03-16,1900-01-01,1433628,61,56,8,USD,Lost,2368.0
427005,1,2024-11-25,2024-12-15,129494,2,1669,2,AUD,Delivered,13.78
427006,1,2025-10-01,2025-10-25,1490471,43,1637,1,USD,Delivered,17.99
427007,1,2025-07-15,2025-07-30,2037884,53,1021,2,USD,Delivered,562.0
427008,1,2025-01-25,2025-02-06,1410548,64,171,7,USD,Delivered,693.0
427009,1,2025-09-03,2025-09-16,283881,10,1612,2,CAD,Delivered,359.98
427010,1,2024-10-28,2024-11-19,1391462,53,1597,2,USD,Delivered,115.76
428000,1,2025-04-09,2025-04-28,1361042,50,1607,1,USD,Delivered,179.99
428001,1,2025-06-01,2025-06-15,211746,8,2096,2,CAD,Delivered,1755.0
428002,1,2025-09-11,2025-10-02,948175,42,244,4,GBP,Delivered,1716.0
428003,1,2024-04-11,2024-04-21,1208558,65,979,7,USD,Delivered,1967.0
428004,1,2024-04-27,2024-04-30,909339,37,1615,8,GBP,Delivered,2319.92
428005,1,2025-10-28,2025-11-09,1438477,63,2517,2,USD,Delivered,6.7
428007,1,2025-04-07,2025-05-05,710555,28,2086,9,EUR,Delivered,7897.5
428009,1,2024-12-13,2024-12-27,12160,6,1487,2,AUD,Delivered,534.0
428010,1,2025-03-13,2025-03-28,717070,30,1656,5,EUR,Delivered,799.95
428011,1,2025-01-18,2025-02-10,1302636,57,167,5,USD,Delivered,345.0
429001,1,2024-06-05,2024-06-18,1968675,59,459,2,USD,Delivered,539.8
429002,1,2025-12-04,2025-12-11,1513963,57,2101,1,USD,Delivered,877.5
429003,1,2024-03-09,1900-01-01,536368,24,91,1,EUR,Lost,149.99
429004,1,2025-03-18,2025-04-04,1482039,43,78,1,USD,Delivered,40.55
429005,1,2024-04-08,2024-04-09,1163780,36,1544,4,GBP,Delivered,952.0
429006,1,2024-05-13,2024-05-28,1049326,0,28,2,GBP,Delivered,399.8
429007,1,2024-03-02,1900-01-01,789600,28,2085,3,EUR,Lost,4425.0
